"ID","count","mediansTime","mediansEvent_length","mediansRh103Di","mediansIn113Di","mediansIn115Di","mediansXe131Di","mediansCs133Di","mediansBa138Di","mediansLa139Di","mediansCe140Di","mediansPr141Di","mediansNd142Di","mediansNd143Di","mediansNd144Di","mediansNd145Di","mediansNd146Di","mediansSm147Di","mediansNd148Di","mediansSm149Di","mediansNd150Di","mediansEu151Di","mediansSm152Di","mediansEu153Di","mediansSm154Di","mediansGd155Di","mediansGd156Di","mediansGd158Di","mediansTb159Di","mediansGd160Di","mediansDy161Di","mediansDy162Di","mediansDy163Di","mediansDy164Di","mediansHo165Di","mediansEr166Di","mediansEr167Di","mediansEr168Di","mediansTm169Di","mediansEr170Di","mediansYb171Di","mediansYb172Di","mediansYb173Di","mediansYb174Di","mediansLu175Di","mediansYb176Di","mediansBCKG190Di","mediansIr191Di","mediansIr193Di","raw_mediansTime","raw_mediansEvent_length","raw_mediansRh103Di","raw_mediansIn113Di","raw_mediansIn115Di","raw_mediansXe131Di","raw_mediansCs133Di","raw_mediansBa138Di","raw_mediansLa139Di","raw_mediansCe140Di","raw_mediansPr141Di","raw_mediansNd142Di","raw_mediansNd143Di","raw_mediansNd144Di","raw_mediansNd145Di","raw_mediansNd146Di","raw_mediansSm147Di","raw_mediansNd148Di","raw_mediansSm149Di","raw_mediansNd150Di","raw_mediansEu151Di","raw_mediansSm152Di","raw_mediansEu153Di","raw_mediansSm154Di","raw_mediansGd155Di","raw_mediansGd156Di","raw_mediansGd158Di","raw_mediansTb159Di","raw_mediansGd160Di","raw_mediansDy161Di","raw_mediansDy162Di","raw_mediansDy163Di","raw_mediansDy164Di","raw_mediansHo165Di","raw_mediansEr166Di","raw_mediansEr167Di","raw_mediansEr168Di","raw_mediansTm169Di","raw_mediansEr170Di","raw_mediansYb171Di","raw_mediansYb172Di","raw_mediansYb173Di","raw_mediansYb174Di","raw_mediansLu175Di","raw_mediansYb176Di","raw_mediansBCKG190Di","raw_mediansIr191Di","raw_mediansIr193Di","cvsTime","cvsEvent_length","cvsRh103Di","cvsIn113Di","cvsIn115Di","cvsXe131Di","cvsCs133Di","cvsBa138Di","cvsLa139Di","cvsCe140Di","cvsPr141Di","cvsNd142Di","cvsNd143Di","cvsNd144Di","cvsNd145Di","cvsNd146Di","cvsSm147Di","cvsNd148Di","cvsSm149Di","cvsNd150Di","cvsEu151Di","cvsSm152Di","cvsEu153Di","cvsSm154Di","cvsGd155Di","cvsGd156Di","cvsGd158Di","cvsTb159Di","cvsGd160Di","cvsDy161Di","cvsDy162Di","cvsDy163Di","cvsDy164Di","cvsHo165Di","cvsEr166Di","cvsEr167Di","cvsEr168Di","cvsTm169Di","cvsEr170Di","cvsYb171Di","cvsYb172Di","cvsYb173Di","cvsYb174Di","cvsLu175Di","cvsYb176Di","cvsBCKG190Di","cvsIr191Di","cvsIr193Di","percenttotal","percenttotalratiolog","foldTime","foldEvent_length","foldRh103Di","foldIn113Di","foldIn115Di","foldXe131Di","foldCs133Di","foldBa138Di","foldLa139Di","foldCe140Di","foldPr141Di","foldNd142Di","foldNd143Di","foldNd144Di","foldNd145Di","foldNd146Di","foldSm147Di","foldNd148Di","foldSm149Di","foldNd150Di","foldEu151Di","foldSm152Di","foldEu153Di","foldSm154Di","foldGd155Di","foldGd156Di","foldGd158Di","foldTb159Di","foldGd160Di","foldDy161Di","foldDy162Di","foldDy163Di","foldDy164Di","foldHo165Di","foldEr166Di","foldEr167Di","foldEr168Di","foldTm169Di","foldEr170Di","foldYb171Di","foldYb172Di","foldYb173Di","foldYb174Di","foldLu175Di","foldYb176Di","foldBCKG190Di","foldIr191Di","foldIr193Di","raw_foldTime","raw_foldEvent_length","raw_foldRh103Di","raw_foldIn113Di","raw_foldIn115Di","raw_foldXe131Di","raw_foldCs133Di","raw_foldBa138Di","raw_foldLa139Di","raw_foldCe140Di","raw_foldPr141Di","raw_foldNd142Di","raw_foldNd143Di","raw_foldNd144Di","raw_foldNd145Di","raw_foldNd146Di","raw_foldSm147Di","raw_foldNd148Di","raw_foldSm149Di","raw_foldNd150Di","raw_foldEu151Di","raw_foldSm152Di","raw_foldEu153Di","raw_foldSm154Di","raw_foldGd155Di","raw_foldGd156Di","raw_foldGd158Di","raw_foldTb159Di","raw_foldGd160Di","raw_foldDy161Di","raw_foldDy162Di","raw_foldDy163Di","raw_foldDy164Di","raw_foldHo165Di","raw_foldEr166Di","raw_foldEr167Di","raw_foldEr168Di","raw_foldTm169Di","raw_foldEr170Di","raw_foldYb171Di","raw_foldYb172Di","raw_foldYb173Di","raw_foldYb174Di","raw_foldLu175Di","raw_foldYb176Di","raw_foldBCKG190Di","raw_foldIr191Di","raw_foldIr193Di"
305,146,1.65061749321943,0.473749793018526,0,0,0,0,0,0.00549754881092343,0.0341253593760437,0,0.0722733266205885,0,0.0925050861488997,0,0,0.00165140523658378,0,0.112155172207952,0,0,0.0231281347740965,0.348325058715462,0.00838014459743003,0.638373542083884,0,0,0.0179286359455386,0,0.0442502715428964,0,0,0.0094975496383468,0,0.194551124408534,0.00606589485585007,0,0.0237313332837839,0,0.112350038846486,0,0,0,0.133680255307442,0,0.00639878667843231,0,0.836703568414111,0.922984210701465,12.5456619262695,2.45835518836975,0,0,0,0,0,0.0274878833442926,0.170659989118576,0,0.361681446433067,0,0.463185608386993,0,0,0.008257030043751,0,0.561952263116837,0,0,0.115651041269302,1.77705824375153,0.0419012326747179,3.41312026977539,0,0,0.0896480418741703,0,0.221323572099209,0,0,0.0474884621798992,0,0.978903740644455,0.030329660512507,0,0.11866781488061,0,0.562932729721069,0,0,0,0.670393854379654,0,0.0319941556081176,0,4.68902039527893,5.29864597320557,5.27369882912309,8.91976042118999,490.096417543583,758.396923393381,408.564822305645,169.027698904023,390.260687993763,181.686223088635,115.433645097726,244.858153756836,99.1981835511572,216.332671703538,80.2913600559031,300.332035898044,1106.37261278202,158.576082562582,324.540682430554,17.4215948522575,195.454517284758,201.441767818811,141.993046333594,5.78615320347001,151.671722181949,33.6489119254387,178.939426373886,264.241957645114,136.376974882371,195.113454339067,110.290746800289,176.598133487186,266.447562736327,138.364600516558,154.384196458544,66.5620598458246,176.647582309816,215.565406738979,127.112239474258,171.332399197929,83.9921266961884,235.153501273065,209.175597737679,205.973999862649,100.902330204412,219.733836575011,138.188760563839,374.309418488156,5.06179633537306,4.38904962547296,0.172218552420496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,1,1,1,1,NA,NA,1,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,1
306,210,1.6512702753909,0.473749793018526,0,0,0,0,0,0.00416826427666521,0.0241284687863074,0,0.110833125697452,0,0.100421788485657,0,0,0.000724079299952429,0,0.0755541814406624,0,0,0,0.399668961998123,0.00061969252270819,0.652321984186699,0,0,0.015055778729304,0,0.0532285772457777,0,0,0.00746490979748915,0,0.163804795456263,0.0202196304095469,0,0.0198598204253249,0,0.0943178935349211,0,0,0,0.110837178852068,0,0.00541027583856736,0,0.831511694149599,0.917656487207821,12.5544805526733,2.45835518836975,0,0,0,0,0,0.0208413852378726,0.120654050260782,0,0.555301129817963,0,0.502953290939331,0,0,0.00362039776518941,0,0.378130435943604,0,0,0,2.05197238922119,0.00309846340678632,3.49789822101593,0,0,0.0752817392349243,0,0.266268581151962,0,0,0.0373248960822821,0,0.822692930698395,0.101105112582445,0,0.0993056297302246,0,0.472288981080055,0,0,0,0.555321276187897,0,0.027051511220634,0,4.65349388122559,5.25990676879883,6.48701769182854,9.21364601549669,346.487852827234,390.314669715302,424.413261167459,183.126127353928,401.835637658175,149.297360344205,124.477727620101,323.743811276892,87.7790236506016,192.689076949436,77.0879716411043,250.944516829082,521.248814018337,148.62547386773,309.102468611512,18.5812739284613,213.284170528171,198.846436687198,168.398178423913,4.1654570191964,162.596351910076,25.2446846793891,161.625403052408,301.105844123933,202.929987660653,208.067337654427,96.7399609908228,189.737312626974,265.011943647666,137.360611805202,183.967721574254,66.5317715200311,148.972548151938,285.741719774516,127.757170320556,264.519964595826,95.125441210377,229.131301243982,235.281841625309,206.080394713332,93.1179570961553,247.974660547265,154.65923628256,744.137327011852,5.55126236822347,4.66842567725649,0.247711616495234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,1,1,NA,NA,1,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,1
307,1251,1.65006303070177,0.467537962419937,0,0,0,0,0,0,0.016062123338991,0,0.163707879049148,0,0.0705828309489156,0,0,0,0,0,0,0,0,0.433954763757806,0,0.63229221869188,0,0,0.0170994367941458,0,0.0454881868192683,0,0,0.00810576890713174,0,0.14673184178749,0.010653359091986,0,0.0169137400462708,0,0.107980610950346,0,0,0,0.0858104908215216,0,0,0,0.824987129420081,0.912336276635783,12.5381755828857,2.42379212379456,0,0,0,0,0,0,0.0803140699863434,0,0.82220047712326,0,0.353207260370255,0,0,0,0,0,0,0,0,2.23851871490479,0,3.37636756896973,0,0,0.0855013504624367,0,0.227519378066063,0,0,0.0405292883515358,0,0.736294686794281,0.0532678030431271,0,0.0845727324485779,0,0.540952861309052,0,0,0,0.429579198360443,0,0,0,4.60902690887451,5.22137117385864,5.97567585734318,9.47771843808916,357.76401350141,618.952361195745,472.697713628263,189.269212887088,462.174957489258,206.280124609418,138.509491357962,318.394829200438,76.4051331278271,160.303537618051,89.6060903286412,226.458472274684,444.161774451875,162.171981932776,384.665817035915,295.289910845167,236.970166688366,218.230626606443,182.697681208632,3.7908598845805,200.169622207142,24.7014799194196,181.70206032322,254.345849269299,138.073351510697,206.75196077862,105.727547453878,229.411375234526,283.902234838656,150.739252386896,181.168297369139,64.535143119647,143.613688886047,303.992086883984,132.944630785781,241.089464105231,95.5056630281494,237.804635818271,229.751080009426,188.488118146295,86.3289247885035,262.445094494073,171.898788216134,473.740189898157,5.32142374687377,4.61582998331264,1.4756534868359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,1,1
308,140,1.65178246501789,0.473749793018526,0,0,0,0,0,0,0.0149692748116485,0,0.126729194921143,0,0.106792915439947,0,0.0252346599710131,0.000594014581257898,0,0,0,0,0.00463698722537897,0.415825027174544,0,0.654125511769542,0,0,0.018064878917515,0,0.059006850985048,0,0,0.012154922050696,0.000820280172788462,0.175264666688204,0.0138766977984509,0,0.00407606566694924,0,0.105598563823746,0,0,0,0.121634224151457,0,0.00728141039989528,0,0.82837284749229,0.912542943438149,12.5614099502563,2.45835518836975,0,0,0,0,0,0,0.0748494137078524,0,0.635343432426453,0,0.534980654716492,0,0.126186691224575,0.00297007360495627,0,0,0,0,0.023185022175312,2.13956236839294,0,3.50891149044037,0,0,0.0903293080627918,0,0.295205861330032,0,0,0.0607761070132256,0.00410140142776072,0.880816996097565,0.0693857260048389,0,0.0203803898766637,0,0.528975456953049,0,0,0,0.60967230796814,0,0.0364073775708675,0,4.63207745552063,5.22286534309387,5.08041613095101,10.3246782680758,376.265003092299,416.304624739745,478.946850839715,187.085032675645,458.875160243894,175.264676876137,129.317105985928,238.937248329935,84.0203547546023,175.03774403976,73.7322266982985,211.871210511555,14.6268810725503,144.069940587853,318.148369249925,180.7522241018,226.165509440058,181.971811240628,155.558422492589,4.39351326786097,166.833265683308,23.6627761098773,178.582548560129,276.136865003741,136.260376335429,220.194623511386,93.1851905970558,191.658997773205,274.96589612806,134.358459476698,219.211636088697,60.9657532789523,157.481294883721,250.46241837364,149.802375517406,273.450683882317,80.2920362467347,223.612442479211,245.888487388054,186.97145082347,77.6493175549532,235.966281312085,139.612818316151,453.976307478231,5.08143362003123,4.54443052035498,0.16514107766349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,1,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,1
309,286,1.64961143697681,0.467537962419937,0,0,0,0,0,0,0.0249568488333725,0,0.122536448673682,0,0.0900158175017956,0,0,0.00324657049222219,0,0.0340696849419957,0,0,0,0.426793782808916,0,0.673013845412547,0,0,0.0238011555671798,0,0.0474520234508272,0,0,0.0190915374838679,0,0.169421388058454,0.0203508633533717,0,0.0176173077897276,0,0.104156744096787,0,0,0,0.106156397895997,0,0.00202423112061112,0,0.83202104983781,0.916408349775933,12.5320811271667,2.42379212379456,0,0,0,0,0,0,0.124797198921442,0,0.614216685295105,0,0.450687408447266,0,0,0.0162328835576773,0,0.170381382107735,0,0,0,2.19934630393982,0,3.62492191791534,0,0,0.119017023593187,0,0.237349174916744,0,0,0.0954634882509708,0,0.851165503263474,0.101761341094971,0,0.0880911089479923,0,0.521725863218307,0,0,0,0.53177946805954,0,0.0101211625151336,0,4.65697360038757,5.25085282325745,5.94571721892111,9.39236261704914,319.885699354375,407.79866982433,722.982496184863,169.814388424153,493.098619614623,202.176748888735,130.460957858949,278.53339456108,83.3736211391057,186.700431203349,77.1533553091675,241.804357860907,525.0992270964,145.44130243311,399.360892465931,29.5438122686866,200.609212588081,223.091491978597,178.944830460606,3.53639248002708,197.593583472255,21.5394868797783,162.096693635389,263.284335368675,120.223213511148,197.57434916684,103.904688446949,183.973929249672,279.497704269193,131.009930524717,170.206944179562,64.8800745433933,137.191691393099,233.714916297052,144.993455490593,237.499389587846,87.2576304162417,217.063435598731,226.533595731027,179.80802412832,87.254108825851,304.28848814901,157.049692218851,544.978051670409,4.91069497814056,4.26006961606039,0.337359630083986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,1
310,142,1.65099060541901,0.467537962419937,0,0,0,0,0,0,0.0339383213124991,0,0.0993526894646118,0,0.121381531034683,0,0.0270258397492013,0.0103399588637562,0,0,0,0,0,0.348197285656423,0,0.665558949054228,0,0,0.0439422814092378,0,0.0355736372580915,0,0,0.0156448379990817,0,0.158909004230048,0.0150189710708678,0,0.017967943117791,0,0.0856163988432026,0,0,0,0.107156901204857,0,0.0114156556578724,0,0.834494450854496,0.924019433457562,12.5507025718689,2.42379212379456,0,0,0,0,0,0,0.169724188745022,0,0.497581511735916,0,0.608399301767349,0,0.135145649313927,0.0517007559537888,0,0,0,0,0,1.77638024091721,0,3.57897984981537,0,0,0.219782203435898,0,0.177905716001987,0,0,0.0782274007797241,0,0.797893345355988,0.0750976800918579,0,0.0898445695638657,0,0.428605586290359,0,0,0,0.536811262369156,0,0.0570795182138681,0,4.67388844490051,5.30619049072266,6.97576625867604,8.65497514845514,365.028451268929,406.823257199069,533.74981993601,176.713733183348,397.302044968454,157.0250562379,119.333668920372,294.179148428217,84.3570582530156,174.757973387457,73.7933320388883,215.766973619752,15.0845039768265,137.228628795309,223.721997371366,194.580786389786,200.231750444204,208.571412515549,160.905559314324,5.1551226282534,160.521187992213,20.5605019389813,168.376869352433,339.987934155225,104.121665535234,217.935619872323,104.982415088162,170.551511525806,315.148497423623,131.076842949797,159.246476179523,54.8657661515944,136.877695873242,298.079984150743,127.864722448697,214.875503691718,80.3796449165573,198.746328080997,208.361771977129,159.169178891069,70.0026324855714,282.686566585973,135.406545624774,557.026360028496,4.80742162715774,4.18909958070376,0.167500235915825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,1
311,1111,1.64802904373845,0.467537962419937,0,0,0,0,0,0,0.0145485946143513,0,0.123179924753307,0,0.0750133627199683,0,0,0,0,0,0,0,0,0.374035985416331,0,0.615730440590288,0,0,0.0173081011467143,0,0.0379578629491892,0,0,0.00877279711220936,0,0.135077532695761,0.00878933750849696,0,0.0211252339317283,0,0.0964080900350432,0,0,0,0.0819802201361859,0,0,0,0.824150772776251,0.9109992360455,12.5107460021973,2.42379212379456,0,0,0,0,0,0,0.0727455392479897,0,0.617458343505859,0,0.375418663024902,0,0,0,0,0,0,0,0,1.9140932559967,0,3.27690505981445,0,0,0.0865448266267776,0,0.189834892749786,0,0,0.0438645482063293,0,0.677443385124207,0.0439472533762455,0,0.105634026229382,0,0.482787519693375,0,0,0,0.410360395908356,0,0,0,4.6033411026001,5.21170997619629,5.88870039360367,9.49450258316057,388.155683766135,541.870591102837,523.151406275617,185.583158038326,438.16693717331,176.219673345292,141.769811977828,324.823607139665,83.8767299200172,178.229755626759,88.6457036415077,233.935754758653,620.038815652174,160.83025319318,372.633143739008,339.655287310176,235.98391455492,239.469941844652,198.786260423005,4.69222388498232,211.549889940676,28.4056575118568,185.617962481436,275.719309084766,140.488047376925,227.954646006256,109.407900616484,194.44322666674,283.036520302042,142.738069799458,173.900974337679,69.7010563585817,152.966676558142,378.134794701471,144.183813733536,228.038505072771,95.3893943218843,242.223423746456,233.130252691789,195.596609215576,90.7992624642323,303.723085704299,163.451367332961,504.564329246053,5.29448296348585,4.65287755558149,1.31051240917241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,1,1
312,110,1.60121275117444,0.467537962419937,0,0,0,0,0,0,0.0337463245057639,0,0.14875605012898,0.00692048019565162,0.0735709255165556,0,0,0,0.0746801112328728,0,0,0,0,0.418582923753057,0,0.646616829988523,0,0,0.0142260268126447,0,0.0502264922860692,0,0,0.010206997756903,0,0.124867402844605,0.0142040065386021,0,0.0200672868477297,0,0.129137263893881,0,0,0,0.0864259412744085,0,0,0,0.819976227555677,0.908153132842366,11.8934826850891,2.42379212379456,0,0,0,0,0,0,0.168763674795628,0,0.746545791625977,0.0346026811748743,0.368186920881271,0,0,0,0.373747736215591,0,0,0,0,2.15456998348236,0,3.46314704418182,0,0,0.0711325481534004,0,0.251238510012627,0,0,0.0510359145700932,0,0.625962466001511,0.0710224732756615,0,0.100343242287636,0,0.647486835718155,0,0,0,0.432667911052704,0,0,0,4.5750093460083,5.19117593765259,7.46434961420101,8.82283996464639,339.253678034137,455.692854477845,457.862124012477,190.02906491836,496.297788148957,182.262647121421,129.003914806619,299.501568241023,78.2711750630264,143.910657663,89.2262941079339,224.797781993182,345.600455625444,163.406822521607,12.4412407604496,272.481689130501,217.003910745216,265.318286026442,165.377629876749,3.63536004607155,161.177777935903,26.5169131830349,203.982907620646,214.610598698381,131.873283892249,316.377114647024,104.68202804572,214.325988103028,333.619669639542,143.541853408274,179.584878215859,70.9173019535471,141.813284547343,207.41328377452,123.734379336486,199.484598840033,93.0026065839416,283.427721472785,239.155510817873,201.720169657481,92.1608651361451,206.501323655219,239.47332649777,332.008298924672,4.7602286798679,4.01350680856561,0.129753703878456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,1,1
313,119,1.65430151224601,0.46108947710583,0,0,0,0,0,0,0.0268416507887243,0,0.280664432182422,0.0194654629281928,0.0637084673004928,0,0,0,0.0680104836367155,0,0,0,0.000174513970547236,0.465966390981503,0,0.628915498528068,0,0,0.0306674210394979,0,0.0427669291380876,0,0,0,0,0.129282997802317,0.0279384505319873,0,0.0209753271917253,0,0.165342935176354,0,0,0,0.0794353308647482,0,0,0,0.83128514336992,0.915533175209574,12.5955009460449,2.38801121711731,0,0,0,0,0,0,0.134224370121956,0,1.42181873321533,0.0973334610462189,0.318757861852646,0,0,0,0.340314626693726,0,0,0,0.000872569857165217,2.41506266593933,0,3.35601425170898,0,0,0.153361141681671,0,0.213899835944176,0,0,0,0,0.64821720123291,0.139710426330566,0,0.104884326457977,0,0.830486655235291,0,0,0,0.397594481706619,0,0,0,4.65194654464722,5.24450922012329,5.27581887575487,9.68725529217343,298.265095795381,782.854568314504,887.914789090516,176.383668394299,642.595116067689,178.125869751897,130.667335732471,268.03542979625,61.3166286958826,128.521947853077,93.9268064778768,243.892084402583,569.36192111679,169.292918067853,15.8037380897551,307.886068212566,175.243097024483,223.753968120194,151.083944782914,3.18452483757699,192.556337536905,23.7398371687439,192.428754696175,178.158208293418,113.428237475124,183.852477922023,105.818968466036,232.781323166123,371.459283807687,172.402633548726,172.681748106618,77.2969376414596,126.321293972714,338.215123537337,134.756185406081,160.850104823173,79.8926388297104,232.786888816369,236.772463502939,218.599669976704,95.3356707701819,319.704126539124,191.192724442237,461.675252522135,5.4836221619118,4.68482671265028,0.140369916013966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,NA,1,NA,NA,NA,1,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,1,1
314,59,1.65566778853121,0.46108947710583,0,0,0,0,0,0,0.0324886922062702,0,0.216008983847307,0.00441367199008185,0.088141715608891,0,0,0.0110021450253749,0.0689990366729615,0.0438534115743484,0,0,0,0.472026364030263,0.0106448286608962,0.694257269017023,0,0,0.0250485421990911,0,0.0554638170750971,0,0,0.00959074248299152,0,0.159481413723224,0.0153085674782995,0,0.0308115901999412,0,0.136548400181814,0,0,0,0.108346657414736,0,0.0193622218077732,0,0.848312806409144,0.923409490245469,12.6140279769897,2.38801121711731,0,0,0,0,0,0,0.162472039461136,0,1.08846366405487,0.0220684316009283,0.44127944111824,0,0,0.055011834949255,0.345268994569778,0.219337344169617,0,0,0,2.44875645637512,0.0532251484692097,3.75694036483765,0,0,0.125255808234215,0,0.277461290359497,0,0,0.0479544475674629,0,0.800791621208191,0.0765458270907402,0,0.154082328081131,0,0.684865653514862,0,0,0,0.542793810367584,0,0.0968171581625938,0,4.7689151763916,5.30174446105957,7.35130059353273,10.3829221855825,299.994699244596,455.642613488317,660.580939124571,165.03097222573,307.761720671836,215.402108903284,122.128211254006,283.190028916337,69.5562355242296,179.135451162145,86.0471958323999,198.693635928846,270.402275171994,156.025685514022,15.1827964739702,34.2292626243558,285.777928821799,230.442284319234,183.986819364804,4.18913658774877,158.104024692811,16.3659731709627,161.746167775129,227.364685140332,126.342265333667,163.40833887579,100.362917860769,157.340028464859,267.937504788786,134.779911284125,176.439667847002,57.805856394845,136.09389104444,290.302576383661,105.947403585014,196.07322131127,76.3086436528285,179.711576743511,182.568116415988,161.465061105271,69.8366112793855,217.479376849071,123.629895288823,333.693659339999,5.06060701114242,4.4305770189161,0.0695951684438992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,1,NA,NA,1,1,1,NA,NA,NA,1,1,1,NA,NA,1,NA,1,NA,NA,1,NA,1,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,1
315,59,1.64914410369147,0.479740868446503,0,0,0,0,0,0.0138108541938252,0.053664052675097,0,0.156909218393217,0.00487022970550436,0.113452166995532,0,0.0229869893436379,0.0304850505179359,0.0512394179802497,0,0,0,0,0.486496155491374,0.00294259082551789,0.68685643456116,0,0,0.0398934724858727,0.00900902854914122,0.0513297134964305,0,0,0.0222305032355918,0.00638324232301696,0.200006076747492,0.00549137589133189,0,0.0171435645852701,0,0.124900853652985,0,0,0.0184456631981143,0.1432479784365,0,0.00745149511626734,0,0.846019143120629,0.92515351140492,12.5257768630981,2.49177980422974,0,0,0,0,0,0.0690564662218094,0.268449068069458,0,0.787769377231598,0.0243512447923422,0.568478524684906,0,0.114945068955421,0.152448862791061,0.25630921125412,0,0,0,0,2.52957534790039,0.0147129753604531,3.71075677871704,0,0,0.199520274996758,0.0450457520782948,0.256761282682419,0,0,0.111161671578884,0.0319164283573627,1.00671100616455,0.0274570174515247,0,0.0857220217585564,0,0.626129269599915,0,0,0.0922335460782051,0.718691945075989,0,0.0372578203678131,0,4.75307941436768,5.31446218490601,4.17391379753634,8.88653226035201,341.863072550306,574.850844289416,328.494413451821,180.859671861785,424.471962295642,134.201844463351,99.0572053310207,286.275730902707,75.4084346868802,150.359678843709,76.5744132605235,252.776978906871,23.3553368585379,125.624713071135,31.3728634600548,209.276351628669,139.663924149334,199.327463654304,166.249073371386,4.38529032007368,155.377684684786,18.8835494744275,135.930042352264,209.386362295315,117.785833389176,163.152522180321,102.295425868263,186.771839570798,307.15426659938,140.311760210083,147.884952146239,45.303979680302,155.504703672661,171.724542134434,127.453083883004,262.188766278932,84.4326290631333,175.205560709019,184.207903828479,132.585261573968,55.8310497307523,226.226630720723,145.758219456998,320.078380927112,4.50925997893984,3.88485447671595,0.0695951684438992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA,NA,NA,NA,NA,1,1,NA,1,1,1,NA,1,1,1,NA,NA,NA,NA,1,1,1,NA,NA,1,1,1,NA,NA,1,1,1,1,NA,1,NA,1,NA,NA,1,1,NA,1,NA,1,1
